Swept Away I,+$105,/product/art/MIN-VJ2-GNA/swept-away-i?color=A&art_group=art_print&greeting=,N/A,images/Swept_Away_I.jpg,"White Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
Swept Away II,+$105,/product/art/MIN-Z47-DNA/swept-away-ii?color=A&art_group=art_print&greeting=,N/A,images/Swept_Away_II.jpg,"Rich Black Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
To The Sea I,+$151,/product/art/MIN-Z4X-DNA/to-the-sea-i?color=A&art_group=canvas&greeting=,N/A,images/To_The_Sea_I.jpg,"Black Wood Canvas Frame, Natural Raw Wood Canvas Frame, Walnut Finish Canvas Frame, Brass Canvas Frame, Rose Gold Canvas Frame"
To The Sea II,+$151,/product/art/MIN-MQ2-GNA/to-the-sea-ii?color=A&art_group=canvas&greeting=,N/A,images/To_The_Sea_II.jpg,"Black Wood Canvas Frame, Natural Raw Wood Canvas Frame, Walnut Finish Canvas Frame, Brass Canvas Frame, Rose Gold Canvas Frame"
the lone wolf,+$105,/product/art/MIN-PCZ-GNA/the-lone-wolf?color=A&art_group=art_print&greeting=,N/A,images/the_lone_wolf.jpg,"Rich Black Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
Sweet Summer,+$105,/product/art/MIN-CA2-DNA/sweet-summer?color=A&art_group=art_print&greeting=,N/A,images/Sweet_Summer.jpg,"Rich Black Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
Lovelight,+$105,/product/art/MIN-NIO-DNA/lovelight?color=A&art_group=art_print&greeting=,N/A,images/Lovelight.jpg,"Rich Black Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
Emerald Mist,+$105,/product/art/MIN-ARN-DNA/emerald-mist?color=A&art_group=art_print&greeting=,N/A,images/Emerald_Mist.jpg,"White Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
Brandir,+$105,/product/art/MIN-5PR-GNA/brandir?color=A&art_group=art_print&greeting=,N/A,images/Brandir.jpg,"Rich Black Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
Patchwork Seascape,+$105,/product/art/MIN-PI0-DNA/patchwork-seascape?color=A&art_group=art_print&greeting=,N/A,images/Patchwork_Seascape.jpg,"Rich Black Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
the skein,+$105,/product/art/MIN-EIL-GNA/the-skein?color=A&art_group=art_print&greeting=,N/A,images/the_skein.jpg,"Rich Black Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
stay still,+$151,/product/art/MIN-PC1-GNA/stay-still?color=A&art_group=canvas&greeting=,N/A,images/stay_still.jpg,"Black Wood Canvas Frame, Natural Raw Wood Canvas Frame, Walnut Finish Canvas Frame, Brass Canvas Frame, Rose Gold Canvas Frame"
Sage Fields l,+$151,/product/art/MIN-SHP-DNA/sage-fields-l?color=A&art_group=canvas&greeting=,N/A,images/Sage_Fields_l.jpg,"Black Wood Canvas Frame, Natural Raw Wood Canvas Frame, Walnut Finish Canvas Frame, Brass Canvas Frame, Rose Gold Canvas Frame"
Sage Fields ll,+$151,/product/art/MIN-P4Z-DNA/sage-fields-ll?color=A&art_group=canvas&greeting=,N/A,images/Sage_Fields_ll.jpg,"Black Wood Canvas Frame, Natural Raw Wood Canvas Frame, Walnut Finish Canvas Frame, Brass Canvas Frame, Rose Gold Canvas Frame"
Solo,+$105,/product/art/MIN-SMP-GNA/solo?color=A&art_group=art_print&greeting=,N/A,images/Solo.jpg,"Rich Black Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
avocado,+$105,/product/art/MIN-SDX-GNA/avocado?color=A&art_group=art_print&greeting=,N/A,images/avocado.jpg,"White Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
Urban Desert Series 3,+$105,/product/art/MIN-GSB-GNA/urban-desert-series-3?color=A&art_group=art_print&greeting=,N/A,images/Urban_Desert_Series_3.jpg,"Rich Black Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
Urban Desert Series 1,+$105,/product/art/MIN-FLE-GNA/urban-desert-series-1?color=A&art_group=art_print&greeting=,N/A,images/Urban_Desert_Series_1.jpg,"Rich Black Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
Wisteria Hideaway,+$176,/product/art/MIN-I8U-GNA/wisteria-hideaway?color=A&art_group=canvas&greeting=,N/A,images/Wisteria_Hideaway.jpg,"Black Wood Canvas Frame, Natural Raw Wood Canvas Frame, Walnut Finish Canvas Frame, Brass Canvas Frame, Rose Gold Canvas Frame"
Things unsaid 2,+$105,/product/art/MIN-583-GNA/things-unsaid-2?color=A&art_group=art_print&greeting=,N/A,images/Things_unsaid_2.jpg,"Rich Black Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
By the window I,+$151,/product/art/MIN-K4L-GNA/by-the-window-i?color=A&art_group=canvas&greeting=,N/A,images/By_the_window_I.jpg,"Black Wood Canvas Frame, Natural Raw Wood Canvas Frame, Walnut Finish Canvas Frame, Brass Canvas Frame, Rose Gold Canvas Frame"
By the window II,+$151,/product/art/MIN-Z86-GNA/by-the-window-ii?color=A&art_group=canvas&greeting=,N/A,images/By_the_window_II.jpg,"Black Wood Canvas Frame, Natural Raw Wood Canvas Frame, Walnut Finish Canvas Frame, Brass Canvas Frame, Rose Gold Canvas Frame"
summer totem,+$151,/product/art/MIN-ZIQ-GNA/summer-totem?color=A&art_group=canvas&greeting=,N/A,images/summer_totem.jpg,"Black Wood Canvas Frame, Natural Raw Wood Canvas Frame, Walnut Finish Canvas Frame, Brass Canvas Frame, Rose Gold Canvas Frame"
The Shoreline,+$105,/product/art/MIN-4IJ-GNA/the-shoreline?color=A&art_group=art_print&greeting=,N/A,images/The_Shoreline.jpg,"Rich Black Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
Barred,+$105,/product/art/MIN-QL3-GOA/barred?color=A&art_group=art_print&greeting=,N/A,images/Barred.jpg,"Rich Black Wood Frame, White Wood Frame, Natural Raw Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
Vantage Point,+$151,/product/art/MIN-W3W-GNA/vantage-point?color=A&art_group=canvas&greeting=,N/A,images/Vantage_Point.jpg,"Black Wood Canvas Frame, Natural Raw Wood Canvas Frame, Walnut Finish Canvas Frame, Brass Canvas Frame, Rose Gold Canvas Frame"
coastal vibes I,+$151,/product/art/MIN-NBT-DNA/coastal-vibes-i?color=A&art_group=canvas&greeting=,N/A,images/coastal_vibes_I.jpg,"Black Wood Canvas Frame, Natural Raw Wood Canvas Frame, Walnut Finish Canvas Frame, Brass Canvas Frame, Rose Gold Canvas Frame"
coastal vibes II,+$151,/product/art/MIN-OZT-DNA/coastal-vibes-ii?color=A&art_group=canvas&greeting=,N/A,images/coastal_vibes_II.jpg,"Black Wood Grain Canvas Frame, Natural Raw Wood Canvas Frame, Walnut Finish Canvas Frame, Brass Canvas Frame, Rose Gold Canvas Frame"
We Will Move I,+$176,/product/art/MIN-OW6-DNA/we-will-move-i?color=A&art_group=canvas&greeting=,N/A,images/We_Will_Move_I.jpg,"Black Wood Canvas Frame, Natural Raw Wood Canvas Frame, Walnut Finish Canvas Frame, Brass Canvas Frame, Rose Gold Canvas Frame"
coastal vibes III,+$151,/product/art/MIN-NMZ-DNA/coastal-vibes-iii?color=A&art_group=canvas&greeting=,N/A,images/coastal_vibes_III.jpg,"Black Wood Canvas Frame, Natural Raw Wood Canvas Frame, Walnut Finish Canvas Frame, Brass Canvas Frame, Rose Gold Canvas Frame"
rainforest leaf,+$105,/product/art/MIN-V35-GNA/rainforest-leaf?color=A&art_group=art_print&greeting=,N/A,images/rainforest_leaf.jpg,"Rich Black Wood Frame, White Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
We Will Move II,+$176,/product/art/MIN-9ER-DNA/we-will-move-ii?color=A&art_group=canvas&greeting=,N/A,images/We_Will_Move_II.jpg,"Black Wood Canvas Frame, Natural Raw Wood Canvas Frame, Walnut Finish Canvas Frame, Brass Canvas Frame, Rose Gold Canvas Frame"
Desert's Edge,+$105,/product/art/MIN-Y9M-DNA/deserts-edge?color=A&art_group=art_print&greeting=,N/A,images/Desert's_Edge.jpg,"Rich Black Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
Wheel In The Sky,+$153,/product/art/MIN-RKZ-DNA/wheel-in-the-sky?color=A&art_group=art_print&greeting=,N/A,images/Wheel_In_The_Sky.jpg,"Rich Black Wood Frame, White Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
ghost,+$105,/product/art/MIN-NW6-GNA/ghost?color=A&art_group=art_print&greeting=,N/A,images/ghost.jpg,"Rich Black Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
Two Sisters,+$105,/product/art/MIN-WQK-GNA/two-sisters?color=A&art_group=art_print&greeting=,N/A,images/Two_Sisters.jpg,"Rich Black Wood Frame, White Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
Sunset Wall,+$105,/product/art/MIN-QJD-GOA/sunset-wall?color=A&art_group=art_print&greeting=,N/A,images/Sunset_Wall.jpg,"Rich Black Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
Morning Reflection,+$153,/product/art/MIN-NIC-DNA/morning-reflection?color=A&art_group=art_print&greeting=,N/A,images/Morning_Reflection.jpg,"Rich Black Wood Frame, White Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
bloom I,+$105,/product/art/MIN-PO7-DNA/bloom-i?color=A&art_group=art_print&greeting=,N/A,images/bloom_I.jpg,"Rich Black Wood Frame, White Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
Zuma 1,+$105,/product/art/MIN-9CV-DNA/zuma-1?color=A&art_group=art_print&greeting=,N/A,images/Zuma_1.jpg,"Rich Black Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
Zuma 2,+$105,/product/art/MIN-OXJ-DNA/zuma-2?color=A&art_group=art_print&greeting=,N/A,images/Zuma_2.jpg,"Rich Black Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
buttes & mesas I,+$105,/product/art/MIN-ZZL-DNA/buttes-mesas-i?color=A&art_group=art_print&greeting=,N/A,images/buttes_&_mesas_I.jpg,"White Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
buttes & mesas II,+$105,/product/art/MIN-9H5-DNA/buttes-mesas-ii?color=A&art_group=art_print&greeting=,N/A,images/buttes_&_mesas_II.jpg,"White Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
Reaching Sky,+$176,/product/art/MIN-C2H-GNA/reaching-sky?color=A&art_group=canvas&greeting=,N/A,images/Reaching_Sky.jpg,"Black Wood Canvas Frame, Natural Raw Wood Canvas Frame, Walnut Finish Canvas Frame, Brass Canvas Frame, Rose Gold Canvas Frame"
Skylight Shadows,+$105,/product/art/MIN-M7D-GNA/skylight-shadows?color=A&art_group=art_print&greeting=,N/A,images/Skylight_Shadows.jpg,"White Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
Men in Red,+$105,/product/art/MIN-X74-GNA/men-in-red?color=A&art_group=art_print&greeting=,N/A,images/Men_in_Red.jpg,"White Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
Ventura 2,+$105,/product/art/MIN-DJC-DNA/ventura-2?color=A&art_group=art_print&greeting=,N/A,images/Ventura_2.jpg,"Rich Black Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
Warm Evening I,+$105,/product/art/MIN-ZYI-DNA/warm-evening-i?color=A&art_group=art_print&greeting=,N/A,images/Warm_Evening_I.jpg,"Rich Black Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
Warm Evening II,+$105,/product/art/MIN-9GJ-DNA/warm-evening-ii?color=A&art_group=art_print&greeting=,N/A,images/Warm_Evening_II.jpg,"Rich Black Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
Turquoise Skies I,+$105,/product/art/MIN-Z6H-DNA/turquoise-skies-i?color=A&art_group=art_print&greeting=,N/A,images/Turquoise_Skies_I.jpg,"Rich Black Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
Turquoise Skies II,+$151,/product/art/MIN-VWF-GNA/turquoise-skies-ii?color=A&art_group=canvas&greeting=,N/A,images/Turquoise_Skies_II.jpg,"Black Wood Grain Canvas Frame, Natural Raw Wood Canvas Frame, Walnut Finish Canvas Frame, Brass Canvas Frame, Rose Gold Canvas Frame"
The Domino Effect,+$151,/product/art/MIN-GAR-DNA/the-domino-effect?color=A&art_group=canvas&greeting=,N/A,images/The_Domino_Effect.jpg,"Black Wood Canvas Frame, Natural Raw Wood Canvas Frame, Walnut Finish Canvas Frame, Brass Canvas Frame, Rose Gold Canvas Frame"
The Domino Effect No.II,+$151,/product/art/MIN-P1X-DNA/the-domino-effect-noii?color=A&art_group=canvas&greeting=,N/A,images/The_Domino_Effect_No.II.jpg,"Black Wood Canvas Frame, Natural Raw Wood Canvas Frame, Walnut Finish Canvas Frame, Brass Canvas Frame, Rose Gold Canvas Frame"
Sunset Ridge l,+$151,/product/art/MIN-84F-DNA/sunset-ridge-l?color=A&art_group=canvas&greeting=,N/A,images/Sunset_Ridge_l.jpg,"Black Wood Canvas Frame, Natural Raw Wood Canvas Frame, Walnut Finish Canvas Frame, Brass Canvas Frame, Rose Gold Canvas Frame"
Subtlety I,+$151,/product/art/MIN-ZY4-DNA/subtlety-i?color=A&art_group=canvas&greeting=,N/A,images/Subtlety_I.jpg,"Black Wood Canvas Frame, Natural Raw Wood Canvas Frame, Walnut Finish Canvas Frame, Brass Canvas Frame, Rose Gold Canvas Frame"
Subtlety II,+$151,/product/art/MIN-9G5-DNA/subtlety-ii?color=A&art_group=canvas&greeting=,N/A,images/Subtlety_II.jpg,"Black Wood Canvas Frame, Natural Raw Wood Canvas Frame, Walnut Finish Canvas Frame, Brass Canvas Frame, Rose Gold Canvas Frame"
Submerge I,+$151,/product/art/MIN-HRS-DNA/submerge-i?color=A&art_group=canvas&greeting=,N/A,images/Submerge_I.jpg,"Black Wood Canvas Frame, Natural Raw Wood Canvas Frame, Walnut Finish Canvas Frame, Brass Canvas Frame, Rose Gold Canvas Frame"
Submerge II,+$151,/product/art/MIN-ORJ-DNA/submerge-ii?color=A&art_group=canvas&greeting=,N/A,images/Submerge_II.jpg,"Black Wood Canvas Frame, Natural Raw Wood Canvas Frame, Walnut Finish Canvas Frame, Brass Canvas Frame, Rose Gold Canvas Frame"
Stories I,+$151,/product/art/MIN-AZR-DNA/stories-i?color=A&art_group=canvas&greeting=,N/A,images/Stories_I.jpg,"Black Wood Canvas Frame, Natural Raw Wood Canvas Frame, Walnut Finish Canvas Frame, Brass Canvas Frame, Rose Gold Canvas Frame"
Yin & Yang I,+$176,/product/art/MIN-P5G-DNA/yin-yang-i?color=A&art_group=canvas&greeting=,N/A,images/Yin_&_Yang_I.jpg,"Black Wood Canvas Frame, Natural Raw Wood Canvas Frame, Walnut Finish Canvas Frame, Brass Canvas Frame, Rose Gold Canvas Frame"
Yin & Yang II,+$176,/product/art/MIN-CJ7-DNA/yin-yang-ii?color=A&art_group=canvas&greeting=,N/A,images/Yin_&_Yang_II.jpg,"Black Wood Canvas Frame, Natural Raw Wood Canvas Frame, Walnut Finish Canvas Frame, Brass Canvas Frame, Rose Gold Canvas Frame"
Space & Boundaries I,+$105,/product/art/MIN-I7J-GNA/space-boundaries-i?color=A&art_group=art_print&greeting=,N/A,images/Space_&_Boundaries_I.jpg,"Rich Black Wood Frame, White Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
Solar Eclipse,+$105,/product/art/MIN-XW8-GNA/solar-eclipse?color=A&art_group=art_print&greeting=,N/A,images/Solar_Eclipse.jpg,"Rich Black Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
Seascape I,+$105,/product/art/MIN-ZXO-DNA/seascape-i?color=A&art_group=art_print&greeting=,N/A,images/Seascape_I.jpg,"Rich Black Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame"
Seascape II,+$105,/product/art/MIN-9FP-DNA/seascape-ii?color=A&art_group=art_print&greeting=,N/A,images/Seascape_II.jpg,"Rich Black Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame"
Negative Space: New York Flatiron I,+$105,/product/art/MIN-PON-DNA/negative-space-new-york-flatiron-i?color=A&art_group=art_print&greeting=,N/A,images/Negative_Space:_New_York_Flatiron_I.jpg,"Rich Black Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame"
Off the Coast On the Shore,+$151,/product/art/MIN-XK3-DNA/off-the-coast-on-the-shore?color=A&art_group=canvas&greeting=,N/A,images/Off_the_Coast_On_the_Shore.jpg,"Black Wood Canvas Frame, Natural Raw Wood Canvas Frame, Walnut Finish Canvas Frame, Brass Canvas Frame, Rose Gold Canvas Frame"
Natural Fluctuation I,+$105,/product/art/MIN-U8I-DNA/natural-fluctuation-i?color=A&art_group=art_print&greeting=,N/A,images/Natural_Fluctuation_I.jpg,"White Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame"
Natural Fluctuation II,+$105,/product/art/MIN-OUJ-DNA/natural-fluctuation-ii?color=A&art_group=art_print&greeting=,N/A,images/Natural_Fluctuation_II.jpg,"White Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame"
Liquid Sunset II,+$151,/product/art/MIN-Z81-DNA/liquid-sunset-ii?color=A&art_group=canvas&greeting=,N/A,images/Liquid_Sunset_II.jpg,"Black Wood Canvas Frame, Natural Raw Wood Canvas Frame, Walnut Finish Canvas Frame, Brass Canvas Frame, Rose Gold Canvas Frame"
Morning I,+$105,/product/art/MIN-X7C-DNA/morning-i?color=A&art_group=art_print&greeting=,N/A,images/Morning_I.jpg,"Rich Black Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
Morning II,+$105,/product/art/MIN-RGL-DNA/morning-ii?color=A&art_group=art_print&greeting=,N/A,images/Morning_II.jpg,"Rich Black Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
Liquid Sunset I,+$151,/product/art/MIN-FIZ-GNA/liquid-sunset-i?color=A&art_group=canvas&greeting=,N/A,images/Liquid_Sunset_I.jpg,"Black Wood Canvas Frame, Natural Raw Wood Canvas Frame, Walnut Finish Canvas Frame, Brass Canvas Frame, Rose Gold Canvas Frame"
Mixed Botanicals I,+$105,/product/art/MIN-AP1-DNA/mixed-botanicals-i?color=A&art_group=art_print&greeting=,N/A,images/Mixed_Botanicals_I.jpg,"Rich Black Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
Mixed Botanicals II,+$105,/product/art/MIN-S0G-DNA/mixed-botanicals-ii?color=A&art_group=art_print&greeting=,N/A,images/Mixed_Botanicals_II.jpg,"Rich Black Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
Mixed Botanicals III,+$105,/product/art/MIN-932-DNA/mixed-botanicals-iii?color=A&art_group=art_print&greeting=,N/A,images/Mixed_Botanicals_III.jpg,"Rich Black Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame, Gunmetal Frame"
Let's Go on a Trip I,+$200,/product/art/MIN-5EV-GNA/lets-go-on-a-trip-i?color=A&art_group=art_print&greeting=,N/A,images/Let's_Go_on_a_Trip_I.jpg,"Rich Black Wood Frame, White Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Black, Gilded Wood Frame, Gunmetal Frame"
Let's Go on a Trip II,+$200,/product/art/MIN-Z4O-DNA/lets-go-on-a-trip-ii?color=A&art_group=art_print&greeting=,N/A,images/Let's_Go_on_a_Trip_II.jpg,"Rich Black Wood Frame, White Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Black, Gilded Wood Frame, Gunmetal Frame"
Horizon 1,+$105,/product/art/MIN-XH0-DNA/horizon-1?color=A&art_group=art_print&greeting=,N/A,images/Horizon_1.jpg,"Rich Black Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame"
Horizon 2,+$105,/product/art/MIN-OSN-DNA/horizon-2?color=A&art_group=art_print&greeting=,N/A,images/Horizon_2.jpg,"Rich Black Wood Frame, Natural Raw Wood Frame, Light Gray Wood Frame, Walnut Wood Frame, Whitewashed Herringbone, Brushed Silver, Champagne Silver, Matte Brass, Gilded Wood Frame"
Hidden and Revealed I,+$151,/product/art/MIN-BGP-GNA/hidden-and-revealed-i?color=A&art_group=canvas&greeting=,N/A,images/Hidden_and_Revealed_I.jpg,"Black Wood Canvas Frame, Natural Raw Wood Canvas Frame, Walnut Finish Canvas Frame, Brass Canvas Frame, Rose Gold Canvas Frame"
Hidden and Revealed II,+$151,/product/art/MIN-Z7R-DNA/hidden-and-revealed-ii?color=A&art_group=canvas&greeting=,N/A,images/Hidden_and_Revealed_II.jpg,"Black Wood Canvas Frame, Natural Raw Wood Canvas Frame, Walnut Finish Canvas Frame, Brass Canvas Frame, Rose Gold Canvas Frame"
Good Morning Cafe No.1,+$151,/product/art/MIN-ZSQ-DNA/good-morning-cafe-no1?color=A&art_group=canvas&greeting=,N/A,images/Good_Morning_Cafe_No.1.jpg,"Black Wood Canvas Frame, Natural Raw Wood Canvas Frame, Walnut Finish Canvas Frame, Brass Canvas Frame, Rose Gold Canvas Frame"
Good Morning Cafe No.2,+$151,/product/art/MIN-P3B-DNA/good-morning-cafe-no2?color=A&art_group=canvas&greeting=,N/A,images/Good_Morning_Cafe_No.2.jpg,"Black Wood Canvas Frame, Natural Raw Wood Canvas Frame, Walnut Finish Canvas Frame, Brass Canvas Frame, Rose Gold Canvas Frame"
